filepath,filename,pred_top1_id,pred_top1_name,pred_top1_prob,pred_top2_id,pred_top2_name,pred_top2_prob,pred_top3_id,pred_top3_name,pred_top3_prob,pred_top4_id,pred_top4_name,pred_top4_prob,pred_top5_id,pred_top5_name,pred_top5_prob
todas_imagens\ABBOTTS_BABBLER__train__093.jpg,ABBOTTS_BABBLER__train__093.jpg,194,195.Carolina_Wren,31.14,192,193.Bewick_Wren,8.99,177,178.Swainson_Warbler,4.69,169,170.Mourning_Warbler,3.59,197,198.Rock_Wren,3.06
todas_imagens\ABBOTTS_BABBLER__train__094.jpg,ABBOTTS_BABBLER__train__094.jpg,124,125.Lincoln_Sparrow,51.95,103,104.American_Pipit,2.95,31,032.Mangrove_Cuckoo,2.65,125,126.Nelson_Sharp_tailed_Sparrow,2.53,21,022.Chuck_will_Widow,2.52
todas_imagens\ABBOTTS_BABBLER__train__095.jpg,ABBOTTS_BABBLER__train__095.jpg,180,181.Worm_eating_Warbler,28.51,169,170.Mourning_Warbler,12.54,167,168.Kentucky_Warbler,4.17,171,172.Nashville_Warbler,3.36,42,043.Yellow_bellied_Flycatcher,2.4
todas_imagens\ABBOTTS_BABBLER__train__096.jpg,ABBOTTS_BABBLER__train__096.jpg,195,196.House_Wren,41.02,194,195.Carolina_Wren,8.8,169,170.Mourning_Warbler,4.67,180,181.Worm_eating_Warbler,3.96,183,184.Louisiana_Waterthrush,3.16
todas_imagens\ABBOTTS_BABBLER__train__097.jpg,ABBOTTS_BABBLER__train__097.jpg,108,109.American_Redstart,14.4,199,200.Common_Yellowthroat,8.95,183,184.Louisiana_Waterthrush,6.91,166,167.Hooded_Warbler,5.75,180,181.Worm_eating_Warbler,5.17
todas_imagens\ABBOTTS_BABBLER__train__098.jpg,ABBOTTS_BABBLER__train__098.jpg,194,195.Carolina_Wren,16.85,195,196.House_Wren,12.97,180,181.Worm_eating_Warbler,7.87,177,178.Swainson_Warbler,4.2,27,028.Brown_Creeper,3.98
todas_imagens\ABBOTTS_BABBLER__train__099.jpg,ABBOTTS_BABBLER__train__099.jpg,169,170.Mourning_Warbler,13.22,177,178.Swainson_Warbler,8.54,31,032.Mangrove_Cuckoo,5.68,183,184.Louisiana_Waterthrush,5.21,180,181.Worm_eating_Warbler,4.02
todas_imagens\ABBOTTS_BABBLER__train__100.jpg,ABBOTTS_BABBLER__train__100.jpg,177,178.Swainson_Warbler,21.82,127,128.Seaside_Sparrow,17.73,120,121.Grasshopper_Sparrow,2.94,129,130.Tree_Sparrow,2.77,196,197.Marsh_Wren,2.53
todas_imagens\ABBOTTS_BABBLER__train__101.jpg,ABBOTTS_BABBLER__train__101.jpg,27,028.Brown_Creeper,10.06,131,132.White_crowned_Sparrow,9.96,177,178.Swainson_Warbler,8.48,117,118.House_Sparrow,5.02,180,181.Worm_eating_Warbler,4.15
todas_imagens\ABBOTTS_BABBLER__train__102.jpg,ABBOTTS_BABBLER__train__102.jpg,195,196.House_Wren,35.26,194,195.Carolina_Wren,12.2,120,121.Grasshopper_Sparrow,2.5,177,178.Swainson_Warbler,2.37,20,021.Eastern_Towhee,2.23
todas_imagens\ABBOTTS_BABBLER__train__103.jpg,ABBOTTS_BABBLER__train__103.jpg,127,128.Seaside_Sparrow,12.63,17,018.Spotted_Catbird,3.3,180,181.Worm_eating_Warbler,3.04,169,170.Mourning_Warbler,2.63,25,026.Bronzed_Cowbird,2.3
todas_imagens\ABBOTTS_BABBLER__train__104.jpg,ABBOTTS_BABBLER__train__104.jpg,169,170.Mourning_Warbler,13.59,194,195.Carolina_Wren,8.01,177,178.Swainson_Warbler,6.88,17,018.Spotted_Catbird,3.64,180,181.Worm_eating_Warbler,2.7
todas_imagens\ABBOTTS_BABBLER__train__105.jpg,ABBOTTS_BABBLER__train__105.jpg,195,196.House_Wren,44.52,30,031.Black_billed_Cuckoo,11.76,27,028.Brown_Creeper,3.81,177,178.Swainson_Warbler,2.29,118,119.Field_Sparrow,2.08
todas_imagens\ABBOTTS_BABBLER__train__106.jpg,ABBOTTS_BABBLER__train__106.jpg,169,170.Mourning_Warbler,15.26,17,018.Spotted_Catbird,6.35,59,060.Glaucous_winged_Gull,4.56,18,019.Gray_Catbird,4.24,180,181.Worm_eating_Warbler,4.09
todas_imagens\ABBOTTS_BABBLER__train__107.jpg,ABBOTTS_BABBLER__train__107.jpg,31,032.Mangrove_Cuckoo,16.28,194,195.Carolina_Wren,10.38,195,196.House_Wren,8.36,177,178.Swainson_Warbler,6.96,169,170.Mourning_Warbler,4.99
todas_imagens\ABBOTTS_BABBLER__train__108.jpg,ABBOTTS_BABBLER__train__108.jpg,177,178.Swainson_Warbler,16.03,127,128.Seaside_Sparrow,9.06,42,043.Yellow_bellied_Flycatcher,9.0,129,130.Tree_Sparrow,5.43,10,011.Rusty_Blackbird,4.86
todas_imagens\ABBOTTS_BABBLER__train__109.jpg,ABBOTTS_BABBLER__train__109.jpg,177,178.Swainson_Warbler,25.42,195,196.House_Wren,5.58,180,181.Worm_eating_Warbler,5.09,169,170.Mourning_Warbler,4.94,127,128.Seaside_Sparrow,3.26
todas_imagens\ABBOTTS_BABBLER__train__110.jpg,ABBOTTS_BABBLER__train__110.jpg,127,128.Seaside_Sparrow,33.5,180,181.Worm_eating_Warbler,3.9,169,170.Mourning_Warbler,2.74,18,019.Gray_Catbird,2.49,25,026.Bronzed_Cowbird,2.04
todas_imagens\ABBOTTS_BABBLER__train__111.jpg,ABBOTTS_BABBLER__train__111.jpg,195,196.House_Wren,9.31,192,193.Bewick_Wren,8.92,194,195.Carolina_Wren,4.87,177,178.Swainson_Warbler,4.63,27,028.Brown_Creeper,4.55
todas_imagens\ABBOTTS_BABBLER__train__112.jpg,ABBOTTS_BABBLER__train__112.jpg,169,170.Mourning_Warbler,15.4,192,193.Bewick_Wren,8.29,195,196.House_Wren,8.15,74,075.Green_Jay,2.89,152,153.Philadelphia_Vireo,2.71
todas_imagens\ABBOTTS_BABBLER__train__113.jpg,ABBOTTS_BABBLER__train__113.jpg,169,170.Mourning_Warbler,10.53,172,173.Orange_crowned_Warbler,8.21,152,153.Philadelphia_Vireo,7.87,177,178.Swainson_Warbler,7.82,42,043.Yellow_bellied_Flycatcher,5.73
todas_imagens\ABBOTTS_BABBLER__train__114.jpg,ABBOTTS_BABBLER__train__114.jpg,196,197.Marsh_Wren,13.34,194,195.Carolina_Wren,9.24,30,031.Black_billed_Cuckoo,8.48,127,128.Seaside_Sparrow,7.21,120,121.Grasshopper_Sparrow,3.49
todas_imagens\ABBOTTS_BABBLER__train__115.jpg,ABBOTTS_BABBLER__train__115.jpg,177,178.Swainson_Warbler,26.0,192,193.Bewick_Wren,4.17,195,196.House_Wren,4.01,127,128.Seaside_Sparrow,3.56,194,195.Carolina_Wren,2.76
todas_imagens\ABBOTTS_BABBLER__train__116.jpg,ABBOTTS_BABBLER__train__116.jpg,31,032.Mangrove_Cuckoo,11.69,111,112.Great_Grey_Shrike,5.29,19,020.Yellow_breasted_Chat,5.11,27,028.Brown_Creeper,4.67,195,196.House_Wren,3.0
todas_imagens\ABBOTTS_BABBLER__train__117.jpg,ABBOTTS_BABBLER__train__117.jpg,74,075.Green_Jay,7.47,69,070.Green_Violetear,6.1,138,139.Scarlet_Tanager,6.01,41,042.Vermilion_Flycatcher,4.48,17,018.Spotted_Catbird,2.85
todas_imagens\ABBOTTS_BABBLER__train__118.jpg,ABBOTTS_BABBLER__train__118.jpg,195,196.House_Wren,68.26,180,181.Worm_eating_Warbler,2.91,194,195.Carolina_Wren,2.35,177,178.Swainson_Warbler,2.09,169,170.Mourning_Warbler,1.34
todas_imagens\ABBOTTS_BABBLER__train__119.jpg,ABBOTTS_BABBLER__train__119.jpg,31,032.Mangrove_Cuckoo,74.66,180,181.Worm_eating_Warbler,3.5,196,197.Marsh_Wren,1.91,169,170.Mourning_Warbler,1.75,171,172.Nashville_Warbler,1.26
todas_imagens\ABBOTTS_BABBLER__train__120.jpg,ABBOTTS_BABBLER__train__120.jpg,192,193.Bewick_Wren,49.4,177,178.Swainson_Warbler,7.05,196,197.Marsh_Wren,3.27,27,028.Brown_Creeper,2.25,75,076.Dark_eyed_Junco,2.12
todas_imagens\ABBOTTS_BABBLER__train__121.jpg,ABBOTTS_BABBLER__train__121.jpg,194,195.Carolina_Wren,19.01,195,196.House_Wren,9.81,196,197.Marsh_Wren,8.04,31,032.Mangrove_Cuckoo,6.08,177,178.Swainson_Warbler,2.93
todas_imagens\ABBOTTS_BABBLER__train__122.jpg,ABBOTTS_BABBLER__train__122.jpg,195,196.House_Wren,21.0,192,193.Bewick_Wren,15.22,172,173.Orange_crowned_Warbler,6.5,180,181.Worm_eating_Warbler,4.89,198,199.Winter_Wren,3.93
todas_imagens\ABBOTTS_BABBLER__train__123.jpg,ABBOTTS_BABBLER__train__123.jpg,177,178.Swainson_Warbler,36.29,118,119.Field_Sparrow,9.89,129,130.Tree_Sparrow,4.71,114,115.Brewer_Sparrow,3.01,116,117.Clay_colored_Sparrow,3.01
todas_imagens\ABBOTTS_BABBLER__train__124.jpg,ABBOTTS_BABBLER__train__124.jpg,194,195.Carolina_Wren,67.75,195,196.House_Wren,7.84,177,178.Swainson_Warbler,3.03,180,181.Worm_eating_Warbler,2.93,120,121.Grasshopper_Sparrow,1.07
todas_imagens\ABBOTTS_BABBLER__train__125.jpg,ABBOTTS_BABBLER__train__125.jpg,194,195.Carolina_Wren,11.79,177,178.Swainson_Warbler,6.84,17,018.Spotted_Catbird,4.26,183,184.Louisiana_Waterthrush,3.45,169,170.Mourning_Warbler,2.99
todas_imagens\ABBOTTS_BABBLER__train__126.jpg,ABBOTTS_BABBLER__train__126.jpg,177,178.Swainson_Warbler,26.06,159,160.Black_throated_Blue_Warbler,16.95,192,193.Bewick_Wren,6.38,127,128.Seaside_Sparrow,2.63,10,011.Rusty_Blackbird,2.47
todas_imagens\ABBOTTS_BABBLER__train__127.jpg,ABBOTTS_BABBLER__train__127.jpg,194,195.Carolina_Wren,18.68,177,178.Swainson_Warbler,6.24,20,021.Eastern_Towhee,6.09,120,121.Grasshopper_Sparrow,6.05,195,196.House_Wren,3.86
todas_imagens\ABBOTTS_BABBLER__train__128.jpg,ABBOTTS_BABBLER__train__128.jpg,127,128.Seaside_Sparrow,34.08,180,181.Worm_eating_Warbler,7.23,27,028.Brown_Creeper,3.87,26,027.Shiny_Cowbird,3.59,177,178.Swainson_Warbler,3.17
todas_imagens\ABBOTTS_BABBLER__train__129.jpg,ABBOTTS_BABBLER__train__129.jpg,169,170.Mourning_Warbler,25.78,195,196.House_Wren,6.38,177,178.Swainson_Warbler,4.38,172,173.Orange_crowned_Warbler,1.83,15,016.Painted_Bunting,1.76
todas_imagens\ABBOTTS_BABBLER__train__130.jpg,ABBOTTS_BABBLER__train__130.jpg,194,195.Carolina_Wren,14.15,167,168.Kentucky_Warbler,8.76,180,181.Worm_eating_Warbler,4.96,193,194.Cactus_Wren,3.74,177,178.Swainson_Warbler,3.59
todas_imagens\ABBOTTS_BABBLER__train__131.jpg,ABBOTTS_BABBLER__train__131.jpg,194,195.Carolina_Wren,32.79,195,196.House_Wren,14.24,192,193.Bewick_Wren,6.84,197,198.Rock_Wren,2.56,180,181.Worm_eating_Warbler,2.52
todas_imagens\ABBOTTS_BABBLER__train__132.jpg,ABBOTTS_BABBLER__train__132.jpg,31,032.Mangrove_Cuckoo,12.14,180,181.Worm_eating_Warbler,6.67,25,026.Bronzed_Cowbird,5.78,27,028.Brown_Creeper,5.05,120,121.Grasshopper_Sparrow,3.53
todas_imagens\ABBOTTS_BABBLER__train__133.jpg,ABBOTTS_BABBLER__train__133.jpg,169,170.Mourning_Warbler,46.37,31,032.Mangrove_Cuckoo,6.29,195,196.House_Wren,6.27,171,172.Nashville_Warbler,3.28,27,028.Brown_Creeper,1.63
todas_imagens\ABBOTTS_BABBLER__train__134.jpg,ABBOTTS_BABBLER__train__134.jpg,177,178.Swainson_Warbler,19.63,194,195.Carolina_Wren,13.3,169,170.Mourning_Warbler,11.66,195,196.House_Wren,8.21,152,153.Philadelphia_Vireo,5.39
todas_imagens\ABBOTTS_BABBLER__train__135.jpg,ABBOTTS_BABBLER__train__135.jpg,127,128.Seaside_Sparrow,14.54,183,184.Louisiana_Waterthrush,8.3,195,196.House_Wren,4.74,180,181.Worm_eating_Warbler,3.14,26,027.Shiny_Cowbird,2.64
todas_imagens\ABBOTTS_BABBLER__train__136.jpg,ABBOTTS_BABBLER__train__136.jpg,127,128.Seaside_Sparrow,14.74,124,125.Lincoln_Sparrow,10.3,183,184.Louisiana_Waterthrush,4.8,169,170.Mourning_Warbler,4.65,27,028.Brown_Creeper,4.1
todas_imagens\ABBOTTS_BABBLER__train__137.jpg,ABBOTTS_BABBLER__train__137.jpg,127,128.Seaside_Sparrow,14.93,169,170.Mourning_Warbler,6.12,124,125.Lincoln_Sparrow,4.77,195,196.House_Wren,2.7,17,018.Spotted_Catbird,2.53
todas_imagens\ABBOTTS_BABBLER__train__138.jpg,ABBOTTS_BABBLER__train__138.jpg,169,170.Mourning_Warbler,30.5,172,173.Orange_crowned_Warbler,10.67,180,181.Worm_eating_Warbler,5.24,173,174.Palm_Warbler,4.76,195,196.House_Wren,2.36
todas_imagens\ABBOTTS_BABBLER__train__139.jpg,ABBOTTS_BABBLER__train__139.jpg,169,170.Mourning_Warbler,7.16,194,195.Carolina_Wren,3.66,152,153.Philadelphia_Vireo,3.28,31,032.Mangrove_Cuckoo,3.14,193,194.Cactus_Wren,2.67
todas_imagens\ABBOTTS_BABBLER__train__140.jpg,ABBOTTS_BABBLER__train__140.jpg,194,195.Carolina_Wren,20.59,169,170.Mourning_Warbler,4.71,195,196.House_Wren,4.23,197,198.Rock_Wren,3.19,180,181.Worm_eating_Warbler,2.5
todas_imagens\ABBOTTS_BABBLER__train__141.jpg,ABBOTTS_BABBLER__train__141.jpg,195,196.House_Wren,64.63,20,021.Eastern_Towhee,3.32,153,154.Red_eyed_Vireo,2.6,27,028.Brown_Creeper,2.3,152,153.Philadelphia_Vireo,1.85
todas_imagens\ABBOTTS_BABBLER__train__142.jpg,ABBOTTS_BABBLER__train__142.jpg,20,021.Eastern_Towhee,12.68,31,032.Mangrove_Cuckoo,9.75,127,128.Seaside_Sparrow,5.32,195,196.House_Wren,4.24,169,170.Mourning_Warbler,3.7
todas_imagens\ABBOTTS_BABBLER__train__143.jpg,ABBOTTS_BABBLER__train__143.jpg,195,196.House_Wren,14.02,177,178.Swainson_Warbler,11.05,194,195.Carolina_Wren,7.4,102,103.Sayornis,7.06,169,170.Mourning_Warbler,6.85
todas_imagens\ABBOTTS_BABBLER__train__144.jpg,ABBOTTS_BABBLER__train__144.jpg,195,196.House_Wren,14.13,169,170.Mourning_Warbler,10.45,194,195.Carolina_Wren,5.25,180,181.Worm_eating_Warbler,4.65,27,028.Brown_Creeper,3.98
todas_imagens\ABBOTTS_BABBLER__train__145.jpg,ABBOTTS_BABBLER__train__145.jpg,37,038.Great_Crested_Flycatcher,13.43,127,128.Seaside_Sparrow,9.53,36,037.Acadian_Flycatcher,9.42,195,196.House_Wren,3.84,169,170.Mourning_Warbler,3.64
todas_imagens\ABBOTTS_BABBLER__train__146.jpg,ABBOTTS_BABBLER__train__146.jpg,192,193.Bewick_Wren,10.54,177,178.Swainson_Warbler,10.12,195,196.House_Wren,9.51,197,198.Rock_Wren,6.39,194,195.Carolina_Wren,4.52
todas_imagens\ABBOTTS_BABBLER__train__147.jpg,ABBOTTS_BABBLER__train__147.jpg,194,195.Carolina_Wren,30.99,192,193.Bewick_Wren,4.41,58,059.California_Gull,3.69,193,194.Cactus_Wren,2.8,177,178.Swainson_Warbler,2.77
todas_imagens\ABBOTTS_BABBLER__train__148.jpg,ABBOTTS_BABBLER__train__148.jpg,192,193.Bewick_Wren,39.12,195,196.House_Wren,27.17,194,195.Carolina_Wren,3.85,196,197.Marsh_Wren,3.61,197,198.Rock_Wren,2.23
todas_imagens\ABBOTTS_BABBLER__train__149.jpg,ABBOTTS_BABBLER__train__149.jpg,180,181.Worm_eating_Warbler,8.84,127,128.Seaside_Sparrow,8.2,139,140.Summer_Tanager,4.48,167,168.Kentucky_Warbler,3.8,16,017.Cardinal,3.17
todas_imagens\ABBOTTS_BABBLER__train__150.jpg,ABBOTTS_BABBLER__train__150.jpg,196,197.Marsh_Wren,16.51,195,196.House_Wren,13.6,192,193.Bewick_Wren,7.48,27,028.Brown_Creeper,7.26,159,160.Black_throated_Blue_Warbler,4.28
todas_imagens\ABBOTTS_BABBLER__train__151.jpg,ABBOTTS_BABBLER__train__151.jpg,177,178.Swainson_Warbler,22.95,180,181.Worm_eating_Warbler,6.29,194,195.Carolina_Wren,5.14,169,170.Mourning_Warbler,4.29,196,197.Marsh_Wren,3.91
todas_imagens\ABBOTTS_BABBLER__train__152.jpg,ABBOTTS_BABBLER__train__152.jpg,177,178.Swainson_Warbler,7.38,180,181.Worm_eating_Warbler,6.77,192,193.Bewick_Wren,6.17,167,168.Kentucky_Warbler,4.55,169,170.Mourning_Warbler,3.9
todas_imagens\ABBOTTS_BABBLER__train__153.jpg,ABBOTTS_BABBLER__train__153.jpg,194,195.Carolina_Wren,52.3,192,193.Bewick_Wren,6.03,177,178.Swainson_Warbler,4.32,127,128.Seaside_Sparrow,2.61,183,184.Louisiana_Waterthrush,1.9
todas_imagens\ABBOTTS_BABBLER__train__154.jpg,ABBOTTS_BABBLER__train__154.jpg,127,128.Seaside_Sparrow,30.13,169,170.Mourning_Warbler,10.98,124,125.Lincoln_Sparrow,3.06,128,129.Song_Sparrow,2.91,198,199.Winter_Wren,2.71
todas_imagens\ABBOTTS_BABBLER__train__155.jpg,ABBOTTS_BABBLER__train__155.jpg,195,196.House_Wren,7.79,180,181.Worm_eating_Warbler,7.77,194,195.Carolina_Wren,5.24,177,178.Swainson_Warbler,5.0,192,193.Bewick_Wren,4.92
todas_imagens\ABBOTTS_BABBLER__train__156.jpg,ABBOTTS_BABBLER__train__156.jpg,30,031.Black_billed_Cuckoo,65.52,127,128.Seaside_Sparrow,2.68,177,178.Swainson_Warbler,2.29,192,193.Bewick_Wren,2.12,134,135.Bank_Swallow,2.01
todas_imagens\ABBOTTS_BABBLER__train__157.jpg,ABBOTTS_BABBLER__train__157.jpg,127,128.Seaside_Sparrow,13.31,194,195.Carolina_Wren,7.19,30,031.Black_billed_Cuckoo,5.33,192,193.Bewick_Wren,4.42,177,178.Swainson_Warbler,3.4
todas_imagens\ABBOTTS_BABBLER__train__158.jpg,ABBOTTS_BABBLER__train__158.jpg,192,193.Bewick_Wren,18.35,177,178.Swainson_Warbler,17.35,194,195.Carolina_Wren,12.22,180,181.Worm_eating_Warbler,6.38,183,184.Louisiana_Waterthrush,3.89
todas_imagens\ABBOTTS_BABBLER__train__159.jpg,ABBOTTS_BABBLER__train__159.jpg,195,196.House_Wren,18.4,27,028.Brown_Creeper,4.02,26,027.Shiny_Cowbird,3.28,194,195.Carolina_Wren,2.66,192,193.Bewick_Wren,2.53
todas_imagens\ABBOTTS_BABBLER__train__160.jpg,ABBOTTS_BABBLER__train__160.jpg,195,196.House_Wren,13.16,127,128.Seaside_Sparrow,13.12,30,031.Black_billed_Cuckoo,8.84,26,027.Shiny_Cowbird,7.11,177,178.Swainson_Warbler,2.63
todas_imagens\ABBOTTS_BABBLER__train__161.jpg,ABBOTTS_BABBLER__train__161.jpg,127,128.Seaside_Sparrow,9.8,195,196.House_Wren,7.02,169,170.Mourning_Warbler,6.4,180,181.Worm_eating_Warbler,5.15,172,173.Orange_crowned_Warbler,4.92
todas_imagens\ABBOTTS_BABBLER__train__162.jpg,ABBOTTS_BABBLER__train__162.jpg,183,184.Louisiana_Waterthrush,34.47,182,183.Northern_Waterthrush,6.63,123,124.Le_Conte_Sparrow,5.5,127,128.Seaside_Sparrow,3.93,124,125.Lincoln_Sparrow,2.54
todas_imagens\ABBOTTS_BABBLER__train__163.jpg,ABBOTTS_BABBLER__train__163.jpg,169,170.Mourning_Warbler,26.53,17,018.Spotted_Catbird,4.87,192,193.Bewick_Wren,3.8,152,153.Philadelphia_Vireo,3.26,194,195.Carolina_Wren,2.97
todas_imagens\ABBOTTS_BABBLER__train__164.jpg,ABBOTTS_BABBLER__train__164.jpg,177,178.Swainson_Warbler,21.43,169,170.Mourning_Warbler,19.18,31,032.Mangrove_Cuckoo,3.05,74,075.Green_Jay,2.56,171,172.Nashville_Warbler,2.44
todas_imagens\ABBOTTS_BABBLER__train__165.jpg,ABBOTTS_BABBLER__train__165.jpg,177,178.Swainson_Warbler,12.14,17,018.Spotted_Catbird,8.04,169,170.Mourning_Warbler,6.19,180,181.Worm_eating_Warbler,6.03,42,043.Yellow_bellied_Flycatcher,5.07
todas_imagens\ABBOTTS_BABBLER__train__166.jpg,ABBOTTS_BABBLER__train__166.jpg,194,195.Carolina_Wren,9.64,167,168.Kentucky_Warbler,5.66,177,178.Swainson_Warbler,4.92,193,194.Cactus_Wren,4.62,30,031.Black_billed_Cuckoo,4.26
todas_imagens\ABBOTTS_BABBLER__valid__1.jpg,ABBOTTS_BABBLER__valid__1.jpg,16,017.Cardinal,8.61,169,170.Mourning_Warbler,6.9,195,196.House_Wren,5.66,177,178.Swainson_Warbler,4.99,196,197.Marsh_Wren,3.55
todas_imagens\ABBOTTS_BABBLER__valid__2.jpg,ABBOTTS_BABBLER__valid__2.jpg,177,178.Swainson_Warbler,13.25,194,195.Carolina_Wren,9.72,195,196.House_Wren,8.42,167,168.Kentucky_Warbler,5.44,127,128.Seaside_Sparrow,4.59
todas_imagens\ABBOTTS_BABBLER__valid__3.jpg,ABBOTTS_BABBLER__valid__3.jpg,194,195.Carolina_Wren,7.61,180,181.Worm_eating_Warbler,7.57,167,168.Kentucky_Warbler,5.32,42,043.Yellow_bellied_Flycatcher,4.73,120,121.Grasshopper_Sparrow,3.14
todas_imagens\ABBOTTS_BABBLER__valid__4.jpg,ABBOTTS_BABBLER__valid__4.jpg,127,128.Seaside_Sparrow,16.54,177,178.Swainson_Warbler,4.91,169,170.Mourning_Warbler,4.49,25,026.Bronzed_Cowbird,3.91,180,181.Worm_eating_Warbler,3.79
todas_imagens\ABBOTTS_BABBLER__valid__5.jpg,ABBOTTS_BABBLER__valid__5.jpg,30,031.Black_billed_Cuckoo,25.15,194,195.Carolina_Wren,5.89,120,121.Grasshopper_Sparrow,4.88,25,026.Bronzed_Cowbird,3.02,118,119.Field_Sparrow,2.39
todas_imagens\ABBOTTS_BOOBY__test__1.jpg,ABBOTTS_BOOBY__test__1.jpg,43,044.Frigatebird,25.39,100,101.White_Pelican,8.34,99,100.Brown_Pelican,2.58,105,106.Horned_Puffin,1.82,83,084.Red_legged_Kittiwake,1.75
todas_imagens\ABBOTTS_BOOBY__test__2.jpg,ABBOTTS_BOOBY__test__2.jpg,43,044.Frigatebird,23.62,1,002.Laysan_Albatross,4.64,100,101.White_Pelican,3.65,99,100.Brown_Pelican,3.14,31,032.Mangrove_Cuckoo,2.61
todas_imagens\ABBOTTS_BOOBY__test__3.jpg,ABBOTTS_BOOBY__test__3.jpg,43,044.Frigatebird,11.36,1,002.Laysan_Albatross,3.12,105,106.Horned_Puffin,2.52,30,031.Black_billed_Cuckoo,2.45,57,058.Pigeon_Guillemot,2.18
todas_imagens\ABBOTTS_BOOBY__test__4.jpg,ABBOTTS_BOOBY__test__4.jpg,1,002.Laysan_Albatross,16.01,2,003.Sooty_Albatross,13.77,142,143.Caspian_Tern,12.22,144,145.Elegant_Tern,7.24,58,059.California_Gull,4.18
todas_imagens\ABBOTTS_BOOBY__test__5.jpg,ABBOTTS_BOOBY__test__5.jpg,1,002.Laysan_Albatross,3.73,43,044.Frigatebird,3.69,57,058.Pigeon_Guillemot,3.1,109,110.Geococcyx,2.4,105,106.Horned_Puffin,2.38
todas_imagens\ABBOTTS_BOOBY__train__001.jpg,ABBOTTS_BOOBY__train__001.jpg,1,002.Laysan_Albatross,68.24,2,003.Sooty_Albatross,8.6,83,084.Red_legged_Kittiwake,1.25,44,045.Northern_Fulmar,1.15,58,059.California_Gull,0.66
todas_imagens\ABBOTTS_BOOBY__train__002.jpg,ABBOTTS_BOOBY__train__002.jpg,100,101.White_Pelican,7.95,1,002.Laysan_Albatross,6.39,74,075.Green_Jay,2.97,61,062.Herring_Gull,2.8,99,100.Brown_Pelican,2.33
todas_imagens\ABBOTTS_BOOBY__train__003.jpg,ABBOTTS_BOOBY__train__003.jpg,100,101.White_Pelican,17.5,43,044.Frigatebird,11.77,1,002.Laysan_Albatross,10.55,99,100.Brown_Pelican,3.27,2,003.Sooty_Albatross,1.93
todas_imagens\ABBOTTS_BOOBY__train__004.jpg,ABBOTTS_BOOBY__train__004.jpg,1,002.Laysan_Albatross,63.01,2,003.Sooty_Albatross,8.88,43,044.Frigatebird,2.82,58,059.California_Gull,0.83,83,084.Red_legged_Kittiwake,0.77
todas_imagens\ABBOTTS_BOOBY__train__005.jpg,ABBOTTS_BOOBY__train__005.jpg,43,044.Frigatebird,35.53,23,024.Red_faced_Cormorant,3.97,83,084.Red_legged_Kittiwake,3.24,140,141.Artic_Tern,2.29,112,113.Baird_Sparrow,2.09
todas_imagens\ABBOTTS_BOOBY__train__006.jpg,ABBOTTS_BOOBY__train__006.jpg,1,002.Laysan_Albatross,81.62,2,003.Sooty_Albatross,2.3,43,044.Frigatebird,0.98,83,084.Red_legged_Kittiwake,0.41,112,113.Baird_Sparrow,0.38
todas_imagens\ABBOTTS_BOOBY__train__007.jpg,ABBOTTS_BOOBY__train__007.jpg,43,044.Frigatebird,53.92,100,101.White_Pelican,3.37,1,002.Laysan_Albatross,2.19,105,106.Horned_Puffin,1.49,73,074.Florida_Jay,1.1
todas_imagens\ABBOTTS_BOOBY__train__008.jpg,ABBOTTS_BOOBY__train__008.jpg,1,002.Laysan_Albatross,54.49,83,084.Red_legged_Kittiwake,4.18,70,071.Long_tailed_Jaeger,1.84,58,059.California_Gull,1.45,44,045.Northern_Fulmar,1.14
todas_imagens\ABBOTTS_BOOBY__train__009.jpg,ABBOTTS_BOOBY__train__009.jpg,1,002.Laysan_Albatross,84.16,2,003.Sooty_Albatross,1.06,43,044.Frigatebird,0.57,17,018.Spotted_Catbird,0.31,100,101.White_Pelican,0.3
todas_imagens\ABBOTTS_BOOBY__train__010.jpg,ABBOTTS_BOOBY__train__010.jpg,43,044.Frigatebird,40.73,1,002.Laysan_Albatross,16.94,23,024.Red_faced_Cormorant,1.18,2,003.Sooty_Albatross,1.04,30,031.Black_billed_Cuckoo,0.92
todas_imagens\ABBOTTS_BOOBY__train__011.jpg,ABBOTTS_BOOBY__train__011.jpg,99,100.Brown_Pelican,33.6,22,023.Brandt_Cormorant,6.46,109,110.Geococcyx,3.04,43,044.Frigatebird,2.69,73,074.Florida_Jay,1.8
todas_imagens\ABBOTTS_BOOBY__train__012.jpg,ABBOTTS_BOOBY__train__012.jpg,83,084.Red_legged_Kittiwake,19.25,1,002.Laysan_Albatross,11.79,2,003.Sooty_Albatross,11.02,140,141.Artic_Tern,5.08,105,106.Horned_Puffin,4.73
todas_imagens\ABBOTTS_BOOBY__train__013.jpg,ABBOTTS_BOOBY__train__013.jpg,1,002.Laysan_Albatross,40.87,2,003.Sooty_Albatross,13.81,100,101.White_Pelican,7.04,0,001.Black_footed_Albatross,2.29,62,063.Ivory_Gull,1.54
todas_imagens\ABBOTTS_BOOBY__train__014.jpg,ABBOTTS_BOOBY__train__014.jpg,1,002.Laysan_Albatross,27.22,2,003.Sooty_Albatross,2.6,105,106.Horned_Puffin,2.55,43,044.Frigatebird,2.45,109,110.Geococcyx,1.87
